seed,data,model,pred_len,train_time,mse,mae,mape,total inference time,avg inference time,avg_sample_time
3047,Line16,SegRNN,1,3.57482,9.86285,1.70381,0.07068,0.019,0.00095,0.00014
3047,Line16,SegRNN,7,3.52478,13.32267,2.13044,0.09131,0.01629,0.00086,0.00013
3047,Line16,SegRNN,14,3.95906,72.07831,6.2044,0.25989,0.02205,0.00122,0.00018
3047,Line16,SegRNN,28,3.85664,72.42384,6.25287,0.26292,0.0155,0.00097,0.00014
1234,Line16,TimeMixer,1,4.96094,16.05908,2.70804,0.115,0.02467,0.00123,0.00018
1234,Line16,TimeMixer,7,4.18988,20.76667,3.22135,0.13859,0.01911,0.00101,0.00015
1234,Line16,TimeMixer,14,4.0655,21.39156,3.3219,0.14114,0.0242,0.00134,0.0002
1234,Line16,TimeMixer,28,3.80917,24.12733,3.58393,0.15145,0.01819,0.00114,0.00017
1234,Line17,TimeMixer,1,4.72789,3.05446,1.21845,0.11659,0.02314,0.00116,0.00017
1234,Line17,TimeMixer,7,4.65731,4.75646,1.48895,0.14478,0.02933,0.00154,0.00023
1234,Line17,TimeMixer,14,4.16515,5.57825,1.66739,0.16476,0.02143,0.00119,0.00017
1234,Line17,TimeMixer,28,4.39082,6.73946,1.91641,0.19125,0.02409,0.00151,0.00022
1234,Line19,TimeMixer,1,3.82573,9.17559,1.98971,0.13835,0.02974,0.00149,0.00022
1234,Line19,TimeMixer,7,4.18058,9.63367,2.16058,0.15467,0.02528,0.00133,0.00019
1234,Line19,TimeMixer,14,4.02467,10.45706,2.29689,0.16169,0.01816,0.00101,0.00015
1234,Line19,TimeMixer,28,3.75017,11.41323,2.42072,0.1686,0.01618,0.00101,0.00015
1234,Line2,TimeMixer,1,4.68589,64.89547,5.47316,0.1053,0.02934,0.00147,0.00022
1234,Line2,TimeMixer,7,4.8607,82.18124,6.44924,0.12355,0.02975,0.00157,0.00023
1234,Line2,TimeMixer,14,4.89559,92.51579,7.0222,0.13574,0.02724,0.00151,0.00022
1234,Line2,TimeMixer,28,4.55509,103.98492,7.44333,0.14299,0.02015,0.00126,0.00018
1234,Line4,TimeMixer,1,4.72339,69.64096,6.09361,0.06932,0.02316,0.00116,0.00017
1234,Line4,TimeMixer,7,4.13155,75.73708,6.65314,0.07636,0.02529,0.00133,0.00019
1234,Line4,TimeMixer,14,4.08569,87.65144,7.26341,0.08347,0.02022,0.00112,0.00016
1234,Line4,TimeMixer,28,3.76657,104.99193,8.14819,0.09296,0.01921,0.0012,0.00018
1234,Line5,TimeMixer,1,4.85299,76.1329,6.08748,0.09761,0.02519,0.00126,0.00019
1234,Line5,TimeMixer,7,4.94953,99.58829,7.12997,0.11428,0.02359,0.00124,0.00018
1234,Line5,TimeMixer,14,4.9032,106.48365,7.48883,0.12013,0.0201,0.00112,0.00016
1234,Line5,TimeMixer,28,4.59673,120.13416,7.99756,0.12659,0.02014,0.00126,0.00018
1234,Line6,TimeMixer,1,4.9445,135.6263,8.19382,0.10925,0.0211,0.00105,0.00016
1234,Line6,TimeMixer,7,4.71378,169.18036,9.36404,0.12485,0.02469,0.0013,0.00019
1234,Line6,TimeMixer,14,4.70379,170.91708,9.492,0.12657,0.02366,0.00131,0.00019
5678,Line16,TimeMixer,1,3.98665,15.46164,2.55808,0.10646,0.02227,0.00111,0.00016
5678,Line16,TimeMixer,7,4.21164,21.29816,3.44818,0.14429,0.02525,0.00133,0.00019
5678,Line16,TimeMixer,14,4.64216,22.57036,3.57708,0.15384,0.03086,0.00171,0.00025
5678,Line16,TimeMixer,28,4.56969,25.82693,3.93107,0.16806,0.0201,0.00126,0.00018
5678,Line16,SCINet,1,26.853,9.5351,2.01137,0.08276,0.19573,0.00979,0.00144
5678,Line16,SCINet,7,34.80775,16.03079,2.68063,0.10953,0.2809,0.01478,0.00216
5678,Line16,SCINet,14,34.79979,18.72455,3.01125,0.12472,0.22984,0.01277,0.00187
5678,Line16,SCINet,28,31.75823,20.57503,3.06079,0.12972,0.2378,0.01486,0.00218
5678,Line16,SegRNN,1,3.21201,10.31918,1.76939,0.0708,0.01707,0.00085,0.00013
5678,Line16,SegRNN,7,3.45605,13.59507,2.12032,0.09173,0.013,0.00068,0.0001
5678,Line16,SegRNN,14,3.46601,70.91182,6.14659,0.25824,0.01701,0.00094,0.00014
5678,Line16,SegRNN,28,3.50708,72.8848,6.28551,0.26445,0.01872,0.00117,0.00017
9012,Line16,TimeMixer,1,4.27663,17.01458,2.84054,0.11581,0.02225,0.00111,0.00016
9012,Line16,TimeMixer,7,5.02123,21.12728,3.35475,0.13911,0.02951,0.00155,0.00023
9012,Line16,TimeMixer,14,4.53202,22.23735,3.38294,0.14148,0.022,0.00122,0.00018
9012,Line16,TimeMixer,28,4.57534,24.66793,3.56817,0.14811,0.01708,0.00107,0.00016
9012,Line16,SCINet,1,33.07113,10.99067,2.16455,0.08872,0.20486,0.01024,0.00151
9012,Line16,SCINet,7,29.26249,16.12655,2.65594,0.11044,0.25191,0.01326,0.00194
9012,Line16,SCINet,14,30.83283,18.83816,2.91618,0.12254,0.27297,0.01516,0.00222
9012,Line16,SCINet,28,31.94933,20.54226,3.02815,0.12881,0.20782,0.01299,0.00191
9012,Line16,SegRNN,1,4.04178,9.85154,1.62378,0.06686,0.02025,0.00101,0.00015
9012,Line16,SegRNN,7,3.91199,13.77324,2.13116,0.09185,0.01608,0.00085,0.00012
9012,Line16,SegRNN,14,3.95136,71.27133,6.18623,0.25994,0.01925,0.00107,0.00016
9012,Line16,SegRNN,28,3.32397,72.5249,6.2391,0.26236,0.01609,0.00101,0.00015
3456,Line16,TimeMixer,1,5.00439,16.8962,2.91566,0.11684,0.02399,0.0012,0.00018
3456,Line16,TimeMixer,7,5.03693,24.60185,3.88614,0.16094,0.0245,0.00129,0.00019
3456,Line16,TimeMixer,14,4.5987,23.16449,3.39275,0.1434,0.02433,0.00135,0.0002
3456,Line16,TimeMixer,28,4.65415,26.44557,3.76934,0.16211,0.02152,0.00135,0.0002
3456,Line16,SCINet,1,29.73753,8.26484,1.86514,0.07389,0.21821,0.01091,0.0016
3456,Line16,SCINet,7,31.6079,16.09824,2.68705,0.1117,0.29039,0.01528,0.00223
3456,Line16,SCINet,14,26.69503,18.48616,2.88446,0.12224,0.21261,0.01181,0.00173
3456,Line16,SCINet,28,24.39106,21.06751,3.07695,0.13057,0.16215,0.01013,0.00149
3456,Line16,SegRNN,1,4.10349,10.20915,1.60617,0.06644,0.02025,0.00101,0.00015
3456,Line16,SegRNN,7,3.45575,13.42043,2.1235,0.09088,0.01763,0.00093,0.00014
3456,Line16,SegRNN,14,3.41188,72.25298,6.21751,0.26055,0.01799,0.001,0.00015
3456,Line16,SegRNN,28,3.288,72.69161,6.2587,0.2628,0.01616,0.00101,0.00015
1234,Line6,TimeMixer,28,4.54119,197.6241,10.28164,0.13455,0.02517,0.00157,0.00023
1234,Line16,SARIMAX,1,3.615168571,0.5143,0.717166285,2.3414,,,
1234,Line16,SARIMAX,7,3.598136902,0.324,0.52529645,2.0027,,,
1234,Line16,SARIMAX,14,3.604076624,0.3045,0.501395078,1.8647,,,
1234,Line16,SARIMAX,28,3.632868528,0.2247,0.422409634,1.6249,,,
1234,Line7,TimeMixer,1,4.20524,24.16649,3.47337,0.07786,0.02319,0.00116,0.00017
1234,Line7,TimeMixer,7,4.13334,27.75843,3.84258,0.08573,0.02108,0.00111,0.00016
1234,Line7,TimeMixer,14,4.09766,31.18123,4.16444,0.09315,0.02119,0.00118,0.00017
1234,Line7,TimeMixer,28,4.45427,35.81082,4.52781,0.10036,0.02013,0.00126,0.00018
3047,Line17,XGBoost,1,0.159484863,18.58286524,4.31078476,29.85308005,,,
3047,Line17,XGBoost,7,0.15357995,7.893499757,2.411858515,16.8290882,,,
3047,Line17,XGBoost,14,0.216297388,9.40771773,2.710307631,19.28829705,,,
3047,Line17,XGBoost,28,0.215368509,6.897771105,2.312608126,16.46989001,,,
3456,Line17,XGBoost,1,0.151962996,18.91086811,4.348662796,30.11539332,,,
3456,Line17,XGBoost,7,0.153087616,7.459423733,2.401893708,16.98734195,,,
3456,Line17,XGBoost,14,0.218354464,7.961241631,2.515416927,17.98480969,,,
3456,Line17,XGBoost,28,0.210638762,7.827658533,2.47615239,17.69037488,,,
5678,Line17,XGBoost,1,0.154503345,18.22202008,4.268725815,29.56181312,,,
5678,Line17,XGBoost,7,0.152720213,7.615697325,2.413498835,17.01569041,,,
5678,Line17,XGBoost,14,0.215379953,9.685703397,2.758598428,19.63011798,,,
5678,Line17,XGBoost,28,0.214528322,7.829976812,2.440873899,17.28879717,,,
9012,Line17,XGBoost,1,0.133149385,18.07181883,4.251096191,29.43972432,,,
9012,Line17,XGBoost,7,0.153181314,8.112043878,2.511716118,17.79007498,,,
9012,Line17,XGBoost,14,0.207388639,10.31694061,2.839194194,20.19235212,,,
9012,Line17,XGBoost,28,0.216352463,8.492091598,2.56746192,18.29596108,,,
3047,Line17,TimeXer,1,6.23844,2.36503,1.04461,0.0969,0.04091,0.00205,0.0003
3047,Line17,TimeXer,7,5.98935,3.43657,1.18777,0.113,0.03625,0.00191,0.00028
3047,Line17,TimeXer,14,5.9899,4.17704,1.33105,0.12916,0.03665,0.00204,0.0003
3047,Line17,TimeXer,28,5.17618,4.90258,1.37609,0.13788,0.02624,0.00164,0.00024
1234,Line8,TimeMixer,7,4.33006,33.86666,4.51162,0.07659,0.02418,0.00127,0.00019
1234,Line8,TimeMixer,14,4.8636,43.35356,5.11937,0.08781,0.02409,0.00134,0.0002
1234,Line8,TimeMixer,28,4.64125,53.03048,5.7208,0.09768,0.02321,0.00145,0.00021
1234,Line8,TimeMixer,1,4.98448,29.85211,4.06808,0.0687,0.02648,0.00132,0.00019
5678,Line17,TimeXer,1,5.56378,2.07101,0.93432,0.08509,0.03565,0.00178,0.00026
5678,Line17,TimeXer,7,6.4682,3.39489,1.20267,0.11582,0.04264,0.00224,0.00033
5678,Line17,TimeXer,14,5.98749,3.7221,1.20239,0.11901,0.03632,0.00202,0.0003
5678,Line17,TimeXer,28,5.94633,5.25344,1.49008,0.14687,0.02927,0.00183,0.00027
9012,Line17,TimeXer,1,6.75268,2.17072,0.97847,0.09109,0.04432,0.00222,0.00033
9012,Line17,TimeXer,7,6.46352,3.41597,1.1558,0.11129,0.0392,0.00206,0.0003
9012,Line17,TimeXer,14,5.99738,4.31711,1.34874,0.13136,0.03132,0.00174,0.00025
9012,Line17,TimeXer,28,5.72074,5.57421,1.52918,0.14982,0.02517,0.00157,0.00023
3456,Line17,TimeXer,1,5.86689,2.26148,0.96168,0.08571,0.03189,0.00159,0.00023
3456,Line17,TimeXer,7,6.53159,3.3885,1.17445,0.11412,0.0333,0.00175,0.00026
3456,Line17,TimeXer,14,5.80646,3.96713,1.27289,0.12401,0.03535,0.00196,0.00029
3456,Line17,TimeXer,28,4.65833,4.70168,1.38801,0.13698,0.02308,0.00144,0.00021
3047,Line17,TimeMixer,1,4.37641,4.38124,1.58629,0.1419,0.0262,0.00131,0.00019
3047,Line17,TimeMixer,7,5.03483,4.87396,1.62047,0.15549,0.02823,0.00149,0.00022
3047,Line17,TimeMixer,14,4.86561,5.32917,1.65508,0.163,0.02719,0.00151,0.00022
3047,Line17,TimeMixer,28,4.7038,6.3524,1.7947,0.18136,0.02209,0.00138,0.0002
3047,Line17,SCINet,1,31.58087,2.06618,0.94573,0.0867,0.27062,0.01353,0.00199
3047,Line17,SCINet,7,35.23143,3.74053,1.31481,0.12139,0.28946,0.01523,0.00223
3047,Line17,SCINet,14,34.36226,4.55409,1.50562,0.14017,0.27734,0.01541,0.00225
3047,Line17,SCINet,28,30.63869,5.33232,1.59318,0.15537,0.19024,0.01189,0.00175
3047,Line17,SegRNN,1,4.11299,1.90756,0.85592,0.07979,0.01714,0.00086,0.00013
3047,Line17,SegRNN,7,4.0402,2.96932,1.10729,0.10446,0.01809,0.00095,0.00014
3047,Line17,SegRNN,14,3.96825,13.98447,2.71714,0.24847,0.0171,0.00095,0.00014
3047,Line17,SegRNN,28,3.82691,14.4764,2.81268,0.25948,0.01512,0.00095,0.00014
1234,Line9,TimeMixer,1,4.97954,32.8731,3.87187,0.11961,0.02358,0.00118,0.00017
1234,Line9,TimeMixer,7,4.92706,35.58652,4.26708,0.13104,0.02473,0.0013,0.00019
1234,Line9,TimeMixer,14,4.3518,38.2419,4.53491,0.13898,0.02015,0.00112,0.00016
1234,Line9,TimeMixer,28,3.91139,43.73815,4.8119,0.14581,0.01763,0.0011,0.00016
1234,LineCP,TimeMixer,1,3.90986,28.05182,3.48623,0.1194,0.0241,0.0012,0.00018
1234,LineCP,TimeMixer,7,4.9276,27.65235,3.57645,0.12846,0.027,0.00142,0.00021
1234,LineCP,TimeMixer,14,4.58043,28.89812,3.91902,0.13733,0.02425,0.00135,0.0002
1234,LineCP,TimeMixer,28,4.67682,36.05555,4.3577,0.14912,0.02469,0.00154,0.00023
1234,LineDX,TimeMixer,1,4.07402,0.13587,0.26956,0.06142,0.02518,0.00126,0.00019
1234,LineDX,TimeMixer,7,4.90103,0.16076,0.2924,0.0666,0.02534,0.00133,0.00019
1234,LineDX,TimeMixer,14,4.03899,0.20694,0.34546,0.07872,0.02122,0.00118,0.00017
1234,LineDX,TimeMixer,28,2.63606,0.27749,0.40887,0.09212,0.02225,0.00139,0.0002
1234,LineFS,TimeMixer,1,4.30066,12.54967,2.52152,0.12531,0.02418,0.00121,0.00018
1234,LineFS,TimeMixer,7,4.19434,16.04112,2.85721,0.14317,0.02813,0.00148,0.00022
1234,LineFS,TimeMixer,14,4.02968,16.47656,2.88518,0.14157,0.02066,0.00115,0.00017
1234,LineFS,TimeMixer,28,4.46554,18.71674,3.17121,0.15391,0.02223,0.00139,0.0002
1234,LineS1,TimeMixer,1,4.70589,0.45181,0.44613,0.12149,0.023,0.00115,0.00017
1234,LineS1,TimeMixer,7,4.68908,0.60745,0.54459,0.14825,0.02208,0.00116,0.00017
1234,LineS1,TimeMixer,14,4.89437,0.63415,0.56372,0.15378,0.02918,0.00162,0.00024
1234,LineS1,TimeMixer,28,4.59244,0.71765,0.59659,0.16194,0.01829,0.00114,0.00017
1234,LineSD,TimeMixer,1,5.02958,0.05055,0.15994,0.06411,0.02485,0.00124,0.00018
1234,LineSD,TimeMixer,7,4.9524,0.05764,0.17741,0.07115,0.0252,0.00133,0.00019
1234,LineSD,TimeMixer,14,4.59418,0.0677,0.20072,0.08031,0.02087,0.00116,0.00017
1234,LineSD,TimeMixer,28,4.53194,0.08157,0.22232,0.0879,0.02032,0.00127,0.00019
1234,LineT1,TimeMixer,1,4.26943,0.00179,0.03539,0.33187,0.02116,0.00106,0.00016
1234,LineT1,TimeMixer,7,4.24716,0.00184,0.03522,0.34789,0.02619,0.00138,0.0002
1234,LineT1,TimeMixer,14,3.43824,0.00202,0.03561,0.36253,0.02821,0.00157,0.00023
1234,LineT1,TimeMixer,28,3.52523,0.00206,0.03549,0.38538,0.022,0.00137,0.0002
5678,Line17,TimeMixer,1,4.72495,3.12803,1.14752,0.10773,0.02118,0.00106,0.00016
5678,Line17,TimeMixer,7,4.72965,4.73379,1.51646,0.14473,0.02648,0.00139,0.0002
5678,Line17,TimeMixer,14,4.70435,6.14998,1.85883,0.18384,0.02314,0.00129,0.00019
5678,Line17,TimeMixer,28,4.58267,7.39745,2.02818,0.20275,0.01927,0.0012,0.00018
5678,Line17,SCINet,1,34.27563,1.75477,0.92919,0.08351,0.29044,0.01452,0.00214
5678,Line17,SCINet,7,31.79726,3.56491,1.3344,0.12099,0.27448,0.01445,0.00211
5678,Line17,SCINet,14,20.67935,4.65711,1.52447,0.14244,0.16249,0.00903,0.00132
5678,Line17,SCINet,28,30.03659,5.57134,1.63666,0.1588,0.22354,0.01397,0.00205
5678,Line17,SegRNN,1,4.14395,1.95992,0.8745,0.08284,0.02117,0.00106,0.00016
5678,Line17,SegRNN,7,4.05574,2.97487,1.11142,0.10611,0.01508,0.00079,0.00012
5678,Line17,SegRNN,14,3.97631,13.92473,2.71664,0.24864,0.01852,0.00103,0.00015
5678,Line17,SegRNN,28,3.69465,14.3523,2.78959,0.25763,0.01504,0.00094,0.00014
9012,Line17,TimeMixer,1,3.81688,3.46946,1.28661,0.1189,0.02224,0.00111,0.00016
9012,Line17,TimeMixer,7,4.20436,4.74617,1.58258,0.15088,0.02831,0.00149,0.00022
9012,Line17,TimeMixer,14,4.13798,5.33725,1.64303,0.15876,0.0222,0.00123,0.00018
9012,Line17,TimeMixer,28,4.56059,6.40213,1.83949,0.17847,0.02512,0.00157,0.00023
9012,Line17,SCINet,1,32.05993,2.24584,1.02201,0.0922,0.30121,0.01506,0.00221
9012,Line17,SCINet,7,36.42824,3.67711,1.33702,0.12366,0.28613,0.01506,0.0022
9012,Line17,SCINet,14,34.2525,4.61274,1.47396,0.14045,0.22883,0.01271,0.00186
9012,Line17,SCINet,28,30.19536,5.48481,1.62455,0.15879,0.23827,0.01489,0.00219
9012,Line17,SegRNN,1,2.84442,1.89414,0.7404,0.06474,0.01907,0.00095,0.00014
9012,Line17,SegRNN,7,3.37491,3.03656,1.08885,0.10459,0.01707,0.0009,0.00013
9012,Line17,SegRNN,14,3.95162,14.02639,2.74147,0.25097,0.01503,0.00083,0.00012
9012,Line17,SegRNN,28,3.77663,14.3662,2.78541,0.25705,0.01561,0.00098,0.00014
3456,Line17,TimeMixer,1,4.70428,3.49857,1.434,0.13014,0.02226,0.00111,0.00016
3456,Line17,TimeMixer,7,4.61384,5.43664,1.77739,0.16953,0.02624,0.00138,0.0002
3456,Line17,TimeMixer,14,4.75295,5.37304,1.63452,0.15819,0.02216,0.00123,0.00018
3456,Line17,TimeMixer,28,3.93791,6.57356,1.8466,0.18173,0.01811,0.00113,0.00017
3456,Line17,SCINet,1,37.16756,1.64464,0.87622,0.07785,0.27109,0.01355,0.00199
3456,Line17,SCINet,7,32.37263,3.68219,1.30422,0.12284,0.2634,0.01386,0.00203
3456,Line17,SCINet,14,25.1836,4.81293,1.49884,0.14477,0.17809,0.00989,0.00145
3456,Line17,SCINet,28,22.89123,6.0097,1.70532,0.16963,0.18031,0.01127,0.00165
3456,Line17,SegRNN,1,4.13835,1.83239,0.78895,0.07401,0.01907,0.00095,0.00014
3456,Line17,SegRNN,7,4.02743,3.02388,1.1254,0.10727,0.01716,0.0009,0.00013
3456,Line17,SegRNN,14,3.92936,14.05445,2.72919,0.24973,0.01764,0.00098,0.00014
3456,Line17,SegRNN,28,3.68658,14.34589,2.78861,0.25713,0.01611,0.00101,0.00015
1234,Line17,SARIMAX,1,1.704914808,0.4366,0.660794614,4.5761,,,
1234,Line17,SARIMAX,7,1.678138971,0.6103,0.767756435,6.036,,,
1234,Line17,SARIMAX,14,1.680170059,0.8374,0.870526141,6.6456,,,
1234,Line17,SARIMAX,28,1.669191122,0.9611,0.902875627,6.7834,,,
1234,LineXJ,TimeMixer,1,3.997,1.3488,0.71232,0.27934,0.02415,0.00121,0.00018
1234,LineXJ,TimeMixer,7,2.95571,2.00848,0.90089,0.35595,0.02706,0.00142,0.00021
1234,LineXJ,TimeMixer,14,3.37912,2.33441,1.00413,0.40669,0.02125,0.00118,0.00017
1234,LineXJ,TimeMixer,28,2.71635,3.12506,1.16045,0.42583,0.02012,0.00126,0.00018
3047,Line19,XGBoost,1,0.14158082,1.329703248,1.153127594,6.015271747,,,
3047,Line19,XGBoost,7,0.149029255,3.859888302,1.687456872,9.140252113,,,
3047,Line19,XGBoost,14,0.224269629,24.46392442,4.312594912,23.35335743,,,
3047,Line19,XGBoost,28,0.201743841,36.90592974,5.381038961,29.2019045,,,
3456,Line19,XGBoost,1,0.154500246,2.815682054,1.67799942,8.753257278,,,
3456,Line19,XGBoost,7,0.149060249,3.327693153,1.6295044,9.020704498,,,
3456,Line19,XGBoost,14,0.237232685,22.46996159,4.111748859,22.1148999,,,
3456,Line19,XGBoost,28,0.230289459,32.71464866,5.04600074,27.40465684,,,
5678,Line19,XGBoost,1,0.147554159,1.71754291,1.310550613,6.836466424,,,
5678,Line19,XGBoost,7,0.152426958,3.727320109,1.788830545,10.32340021,,,
5678,Line19,XGBoost,14,0.226345778,27.25919401,4.570106874,24.89345663,,,
5678,Line19,XGBoost,28,0.220274687,35.64434393,5.264279559,28.54065534,,,
9012,Line19,XGBoost,1,0.158038616,2.705009772,1.644691391,8.579506474,,,
9012,Line19,XGBoost,7,0.151004076,3.370123829,1.679260586,9.583173704,,,
9012,Line19,XGBoost,14,0.213819027,25.12513741,4.378092243,23.79500475,,,
9012,Line19,XGBoost,28,0.237764359,38.60177593,5.47274786,29.64219808,,,
3047,Line19,TimeXer,1,5.37106,6.1263,1.51452,0.1026,0.03516,0.00176,0.00026
3047,Line19,TimeXer,7,5.24429,7.70334,1.81234,0.12794,0.03376,0.00178,0.00026
3047,Line19,TimeXer,14,6.38297,8.81747,1.91489,0.1403,0.03503,0.00195,0.00028
3047,Line19,TimeXer,28,5.41635,9.62458,2.00624,0.14098,0.03844,0.0024,0.00035
1234,LineYF,TimeMixer,1,3.80961,0.11121,0.24717,0.09319,0.02413,0.00121,0.00018
1234,LineYF,TimeMixer,7,4.12678,0.11951,0.25955,0.10036,0.02372,0.00125,0.00018
1234,LineYF,TimeMixer,14,4.75863,0.1233,0.26452,0.10132,0.02228,0.00124,0.00018
1234,LineYF,TimeMixer,28,4.66187,0.13882,0.28722,0.11059,0.01912,0.0012,0.00018
5678,Line19,TimeXer,1,6.53021,5.89679,1.4506,0.09781,0.0428,0.00214,0.00031
5678,Line19,TimeXer,7,5.69486,7.40867,1.70254,0.12026,0.0283,0.00149,0.00022
5678,Line19,TimeXer,14,6.0335,8.51979,1.86517,0.13469,0.03636,0.00202,0.0003
5678,Line19,TimeXer,28,5.43338,9.81308,2.07966,0.14779,0.0328,0.00205,0.0003
9012,Line19,TimeXer,1,6.49203,5.24379,1.38851,0.09257,0.03635,0.00182,0.00027
9012,Line19,TimeXer,7,5.43428,7.69935,1.75509,0.1252,0.03265,0.00172,0.00025
9012,Line19,TimeXer,14,5.12675,8.66197,1.88165,0.13672,0.03235,0.0018,0.00026
9012,Line19,TimeXer,28,4.67234,9.42879,2.01446,0.14567,0.02659,0.00166,0.00024
3456,Line19,TimeXer,1,5.06909,6.13157,1.53551,0.10324,0.03534,0.00177,0.00026
3456,Line19,TimeXer,7,5.01451,8.12127,1.81389,0.13155,0.03225,0.0017,0.00025
3456,Line19,TimeXer,14,6.36912,8.69543,1.8687,0.13619,0.0393,0.00218,0.00032
3456,Line19,TimeXer,28,5.76669,9.2485,1.95954,0.14297,0.03549,0.00222,0.00033
3047,Line19,TimeMixer,1,4.54433,10.12104,2.363,0.15842,0.02725,0.00136,0.0002
3047,Line19,TimeMixer,7,4.49803,10.38719,2.29881,0.16028,0.02599,0.00137,0.0002
3047,Line19,TimeMixer,14,4.75068,9.99181,2.17492,0.14901,0.02654,0.00147,0.00022
3047,Line19,TimeMixer,28,4.39263,10.08391,2.18808,0.15462,0.02016,0.00126,0.00018
3047,Line19,SCINet,1,35.86004,4.08466,1.26325,0.08715,0.22617,0.01131,0.00166
3047,Line19,SCINet,7,29.46937,8.70248,1.94565,0.13749,0.17284,0.0091,0.00133
3047,Line19,SCINet,14,29.10919,9.20696,1.96978,0.13871,0.26697,0.01483,0.00217
3047,Line19,SCINet,28,29.01239,10.22624,2.13013,0.14899,0.22608,0.01413,0.00207
3047,Line19,SegRNN,1,4.04515,5.31888,1.25255,0.08661,0.01823,0.00091,0.00013
3047,Line19,SegRNN,7,4.04876,7.26906,1.67385,0.11915,0.01524,0.0008,0.00012
3047,Line19,SegRNN,14,3.08621,41.063,4.63656,0.32838,0.0141,0.00078,0.00011
3047,Line19,SegRNN,28,3.32127,40.6424,4.57681,0.32346,0.01734,0.00108,0.00016
1234,LineYZ,TimeMixer,1,5.02737,7.22764,1.8384,0.12397,0.02619,0.00131,0.00019
1234,LineYZ,TimeMixer,7,4.89439,9.41784,2.15804,0.14696,0.02427,0.00128,0.00019
1234,LineYZ,TimeMixer,14,4.84033,9.93866,2.22864,0.15112,0.02225,0.00124,0.00018
1234,LineYZ,TimeMixer,28,4.00053,11.46756,2.46542,0.16608,0.01923,0.0012,0.00018
1234,Line1,SegRNN,1,4.03576,71.42032,4.90667,0.06136,0.017,0.00085,0.00013
1234,Line1,SegRNN,7,3.98645,96.86449,6.21183,0.07934,0.01908,0.001,0.00015
1234,Line1,SegRNN,14,3.4497,553.0555,17.70358,0.22446,0.01613,0.0009,0.00013
1234,Line1,SegRNN,28,3.33611,556.8054,18.07761,0.23084,0.0158,0.00099,0.00014
1234,Line10,SegRNN,1,2.93429,304.98544,9.45122,0.06927,0.02016,0.00101,0.00015
1234,Line10,SegRNN,7,4.06553,364.9419,11.30824,0.08725,0.01803,0.00095,0.00014
1234,Line10,SegRNN,14,3.87615,2187.1707,34.29814,0.25956,0.01847,0.00103,0.00015
1234,Line10,SegRNN,28,3.56698,2162.7856,34.17586,0.25954,0.01612,0.00101,0.00015
1234,Line11,SegRNN,1,3.642,0.01502,0.08532,0.13295,0.01806,0.0009,0.00013
1234,Line11,SegRNN,7,3.90986,0.01928,0.09689,0.15496,0.01731,0.00091,0.00013
1234,Line11,SegRNN,14,3.41047,0.03539,0.13357,0.20918,0.014,0.00078,0.00011
1234,Line11,SegRNN,28,3.31945,0.03878,0.14092,0.21914,0.01515,0.00095,0.00014
1234,Line13,SegRNN,1,3.54955,32.49921,3.06147,0.08457,0.01804,0.0009,0.00013
1234,Line13,SegRNN,7,3.97749,46.69956,3.95941,0.11404,0.0187,0.00098,0.00014
1234,Line13,SegRNN,14,3.95387,265.3991,11.84245,0.33237,0.017,0.00094,0.00014
1234,Line13,SegRNN,28,3.70863,263.35077,11.75982,0.33197,0.01815,0.00113,0.00017
1234,Line14,SegRNN,1,3.72675,55.72044,4.21687,0.06435,0.02125,0.00106,0.00016
1234,Line14,SegRNN,7,3.9644,74.31422,5.10694,0.07945,0.01408,0.00074,0.00011
1234,Line14,SegRNN,14,3.86802,434.40796,15.36378,0.23534,0.02084,0.00116,0.00017
1234,Line14,SegRNN,28,3.60699,429.61346,15.3037,0.23511,0.0168,0.00105,0.00015
1234,Line15,SegRNN,1,4.10806,15.75341,2.10207,0.07252,0.01813,0.00091,0.00013
1234,Line15,SegRNN,7,4.0704,22.11632,2.76672,0.09858,0.018,0.00095,0.00014
5678,Line19,TimeMixer,1,4.94755,7.9866,1.79311,0.12342,0.02382,0.00119,0.00018
5678,Line19,TimeMixer,7,4.75842,9.50636,2.09944,0.14644,0.02427,0.00128,0.00019
5678,Line19,TimeMixer,14,4.12637,11.26757,2.54992,0.18031,0.02263,0.00126,0.00018
5678,Line19,TimeMixer,28,3.93696,12.53742,2.73879,0.19494,0.01618,0.00101,0.00015
5678,Line19,SCINet,1,34.83048,4.39053,1.38768,0.09703,0.25871,0.01294,0.0019
5678,Line19,SCINet,7,31.93002,7.88542,1.86252,0.12773,0.19224,0.01012,0.00148
5678,Line19,SCINet,14,26.92834,9.36397,2.04595,0.14276,0.26163,0.01454,0.00213
5678,Line19,SCINet,28,34.36544,10.33166,2.14752,0.15069,0.25454,0.01591,0.00234
5678,Line19,SegRNN,1,3.91032,5.39019,1.27458,0.09112,0.01923,0.00096,0.00014
5678,Line19,SegRNN,7,3.61988,7.3151,1.65431,0.11884,0.01616,0.00085,0.00012
5678,Line19,SegRNN,14,3.86563,40.2001,4.53485,0.32125,0.019,0.00106,0.00015
5678,Line19,SegRNN,28,3.62688,40.92873,4.60581,0.32578,0.01711,0.00107,0.00016
9012,Line19,TimeMixer,1,4.95062,8.33417,2.13758,0.1508,0.02715,0.00136,0.0002
